id	id_norm	kind	site	period	url
MA 4b	MA4b	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=308
MA 6a	MA6a	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=310
MA 6b	MA6b	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=310
MA 6c	MA6c	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=312
MA 6d	MA6d	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=312
MA 9	MA9	Tablet	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=314
MA Wc 7	MAWc7	Roundel	Mallia	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=148
MI 2	MI2	Tablet	Melos	LM I	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=5&ce=ri69sv28ch462rl94m9pcr3glih11l21&sp=109
MY Zf 2	MYZf2	Metal engraving	Mycenae		
PA 1	PA1	Tablet	Papoura	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=320
PE 1	PE1	Tablet	Petras	LM IB	https://editions.efa.gr/?r=publication&id=1050
PE 2	PE2	Tablet	Petras	LM IB	https://editions.efa.gr/?r=publication&id=1050
PE 6	PE6	Tablet	Petras	MM III	https://editions.efa.gr/?r=publication&id=1050
PH 10	PH10	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=335
PH 12a	PH12a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=336
PH 12b	PH12b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=336
PH 12c	PH12c	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=336
PH 13a	PH13a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=338
PH 13b	PH13b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=338
PH 13c	PH13c	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=338
PH 14a	PH14a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=340
PH 14b	PH14b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=340
PH 15a	PH15a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=340
PH 15b	PH15b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=340
PH 16a	PH16a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=342
PH 16b	PH16b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=342
PH 17a	PH17a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=342
PH 17b	PH17b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=342
PH 18a	PH18a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=344
PH 18b	PH18b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=344
PH 19	PH19	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=344
PH 1a	PH1a	Tablet	Phaistos	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=322
PH 1b	PH1b	Tablet	Phaistos	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=322
PH 2	PH2	Tablet	Phaistos		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=324
PH 22a	PH22a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=346
PH 22b	PH22b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=346
PH 24	PH24	Label	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=346
PH 25	PH25	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=346
PH 26	PH26	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=348
PH 27	PH27	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=348
PH 28a	PH28a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=350
PH 28b	PH28b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=350
PH 29a	PH29a	Tablet	Phaistos		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=352
PH 29b	PH29b	Tablet	Phaistos		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=352
PH 30	PH30	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=352
PH 31a	PH31a	Tablet	Phaistos		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=354
PH 31b	PH31b	Tablet	Phaistos		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=354
PH 3a	PH3a	Tablet	Phaistos	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=326
PH 3b	PH3b	Tablet	Phaistos	MM IIIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=326
PH 54	PH54	Tablet	Phaistos	MM IIIA	https://editions.efa.gr/?r=publication&id=1050
PH 6	PH6	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=328
PH 7a	PH7a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=330
PH 7b	PH7b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=330
PH 8a	PH8a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=332
PH 8b	PH8b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=332
PH 9a	PH9a	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=334
PH 9b	PH9b	Tablet	Phaistos	MM IIB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=334
PH Wa 32	PHWa32	Nodule	Phaistos	MM III	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=150
PH Wb 33a	PHWb33a	Sealing	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=152
PH Wb 33b	PHWb33b	Sealing	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=152
PH Wb 34	PHWb34	Sealing	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=152
PH Wb 35	PHWb35	Sealing	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=152
PH Wb 36	PHWb36	Sealing	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=8f2rnhvf1dgc4tvccieljgdnrtir6k68&sp=152
PH Wc 37a	PHWc37a	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=154
PH Wc 37b	PHWc37b	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=154
PH Wc 38	PHWc38	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=154
PH Wc 39a	PHWc39a	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=154
PH Wc 39b	PHWc39b	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=154
PH Wc 40a	PHWc40a	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=155
PH Wc 40b	PHWc40b	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=155
PH Wc 41	PHWc41	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=155
PH Wc 42	PHWc42	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=155
PH Wc 43	PHWc43	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=155
PH Wc 44	PHWc44	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=156
PH Wc 45	PHWc45	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=156
PH Wc 46	PHWc46	Roundel	Phaistos	MM II	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=2&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=156
PK 1a	PK1a	Tablet	Palaiokastro	LM I	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=316
PK 1b	PK1b	Tablet	Palaiokastro	LM I	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=5j6if0vmmnd6diklsvtmvbqmnvih4cam&sp=316
PS Za 2	PSZa2	Libation table	Psykhro		https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=4&ce=cooqm3a5q3s12vmvdqppfim4sk80ag09&sp=94
PYR 1	PYR1	Tablet	Pyrgos		
PYR 2	PYR2	Tablet	Pyrgos		
SY Za 4	SYZa4	Libation table	Syme		
THE 10	THE10	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 11	THE11	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 12	THE12	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 7a	THE7a	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 7b	THE7b	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 8	THE8	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
THE 9	THE9	Tablet	Thera	LM IA	https://editions.efa.gr/?r=publication&id=1050
TY 2	TY2	Tablet	Tylissos	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=360
TY 3a	TY3a	Tablet	Tylissos	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=362
TY 3b	TY3b	Tablet	Tylissos	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=364
ZA 10a	ZA10a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=192
ZA 10b	ZA10b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=194
ZA 11a	ZA11a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=196
ZA 11b	ZA11b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=198
ZA 12a	ZA12a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=200
ZA 12b	ZA12b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=200
ZA 13	ZA13	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=202
ZA 14	ZA14	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=204
ZA 15a	ZA15a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=206
ZA 15b	ZA15b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=208
ZA 16	ZA16	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=210
ZA 18a	ZA18a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=214
ZA 18b	ZA18b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=214
ZA 19	ZA19	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=216
ZA 1a	ZA1a	Tablet	Zakros	LM I general	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=368
ZA 1b	ZA1b	Tablet	Zakros	LM I general	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=1&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=368
ZA 20	ZA20	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=216
ZA 21a	ZA21a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=218
ZA 21b	ZA21b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=220
ZA 22	ZA22	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=222
ZA 23	ZA23	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=224
ZA 24a	ZA24a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=224
ZA 24b	ZA24b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=224
ZA 25	ZA25	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=226
ZA 26a	ZA26a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=226
ZA 26b	ZA26b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=226
ZA 27	ZA27	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=228
ZA 28	ZA28	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=228
ZA 29	ZA29	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=230
ZA 30	ZA30	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=230
ZA 31	ZA31	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=232
ZA 32	ZA32	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=232
ZA 33	ZA33	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=232
ZA 4a	ZA4a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=172
ZA 4b	ZA4b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=174
ZA 5a	ZA5a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=176
ZA 5b	ZA5b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=178
ZA 6a	ZA6a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=180
ZA 6b	ZA6b	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=182
ZA 7a	ZA7a	Tablet	Zakros	LM IB	https://cefael.efa.gr/detail.php?site_id=1&actionID=page&serie_id=EtCret&volume_number=21&issue_number=3&ce=540ecor2uudeumpibfksblm7ss9s2lsi&sp=184
